Registro MySQL,Nome do Pai My SQL,Nome da Mãe MySQL,Registration Mongo,FatherName Mongo,MotherName Mongo,Comparação
034898,br* mahayana sinkar,br* anges d'argent chinnie,034898,,
036711,br* yaciretá silver rajj,br* treveri lady olhos d'agua,036711,,
038046,fr* divination gino,br* vanlui turbulence,038046,,vanlui turbulence
037696,br* house of lords kiwi of treveri,br* treveri dottie,037696,,
039069,nl* bengalivo without words of kanpur,nl* praslin's heavens sent,039069,,
038179,"nw ic br*cardigans portishead, jw","se* laterna magica's typhoon, jw",038179,cardigans portishead,laterna magica's typhoon
037156,ar* planeta bengal dark candy of yaguareté,ar* kindle anais anais of yaguareté,037156,planeta bengal dark candy of yaguarete,kindle anais anais of yaguareté
,,,,highlandkatz twist and shout,
,,,,highlandkatz twist and shout,
034249,us* beaubell's renoir,br* bless kellyas shiloh,034249,beaubell's renoir ,
038000,"nw, gic br* lumiau lord ozzy, jw",us* anjali mariana of lumiau,038000,lumiau lord ozzy,anjali mariana of lumiau
038030,toledo sekret *pl,es* berkano campanilla,038030,,berkano campanilla
038139,"nw gic dk* coogan's dangerfield, jw dvm","nw gic no* carrabassett's gioconda, jw dvm dsm",038139,coogan's dangerfield,carrabassett's gioconda
038431,patrick de saint christin *br,madame norra de saint christin *br,038431,,
037896,ar* maele eliot,ar* maele augustina,037896,maele eliot,maele augustina
037838,br* heavenly bliss' sunset rider i,br* lcblanco kitty kate,037838,,
042252,br* renaissance mor star shine,br* kaffa sherrard ivy,042252,renaissance mor star shine,
,br* catclass leão telo of feijó,br* feijó dreams lee,,highlandkatz twist and shout,
038058,"ww'11'12, sc us* parti wai bon jovi, dsm",us* parti wai pussy willow,038058,,
,,,,highlandkatz twist and shout,
038271,br* rubidemarchi benicio,br* rubidemarchi rubby,038271,,
035859,br* cat la belle midnight special,br* promenade's miranda priestly,035859,,
037466,"ar* magie noire rigoletto, jw",br* pax deorum's nirvana,037466,magie noire rigoletto,pax deorum's nirvana
038241,br* sammayacoon frederico,br* beautiful to live rose red,038241,sammaycoon frederico,beautiful to live rose red
,gic br* d'arcoons yuri,hr* felis admiranda umberta,,highlandkatz twist and shout,
,,,,highlandkatz twist and shout,
037292,"ic br * magahara aspen i, jw",br* villara hélida,037292,magahara aspen i,villara hélida
037421,br* ghattas mozart of passione,marry anne de saint christin *br,037421,,
034906,ch br* ghattas mocha,br* ghattas atalanta,034906,ghattas mocha,
038063,uk* tracylooe hudson-hawk of swwet fancy,ch br* gipsy flower mussarela,038063,,gipsy flower mussarela
033224,br* fluffy cats cokie chocolate,br* heavenly bliss' mint chocolate,033224,,
035433,br* fluffy cats cokie chocolate,br* gipsy flower ricota,035433,,
037979,br* british castle's mco cauê,br* felina folia bella cullen,037979,british castle's mco cauê,felina folia bella cullen
,us* beaubell's renoir,ch us* furr-b's sweet star,,highlandkatz twist and shout,
038373,ch de* diamond beach easy rider,rachelle of beyrouth *cz,038373,,
,,,,highlandkatz twist and shout,
037479,br* agata lord wolfgang,sc br*zarref silver evita,037479,,zarref silver evita
038248,ca* dazzledots logan of lumiau,fr* pantherabengals carole of lumiau,038248,dazzledots logan of lumiau,pantherabengals carole of lumiau
038016,br* sammaycoon frederico,br* mainecooncats dominique,038016,sammaycoon frederico,
036861,ic fux perla karaibów *pl,ch pl* duch nocy havana,036861,,
038484,fr* divination gino,br* ghattas ester,038484,,
037933,at* winerau's o'malley,br* l.b. master tuyra,037933,winerau's o' malley,l. b. master tuyra
037934,at* winerau's o'malley,br* l. b. master tuyra,037934,winerau's o' malley,l. b. master tuyra
037932,at* winerau's o'malley,br* l. b. master tuyra,037932,winerau's o' malley,l. b. master tuyra
038414,gic at* winerau's o'malley,br* l.b. master odara,038414,winerau's o' malley,l. b. master odara
035831,br* delaunay steven gerrard,ch br* zarref golden kali,035831,,zarref golden kali
035842,"sc br* zarref silver sinatra, dvm",br* zarref silver candy,035842,zarref silver sinatra,
038396,ch de* diamond beach easy rider,br* katzecoon queen mary,038396,,
038395,ch de* diamond beach easy rider,br* katzecoon queen mary,038395,,
030713,br* miragem esplendor diamond,br* growlight aimee,030713,,
038084,br* sweet moon skip,br* sweet moon manisha,038084,,
037461,"ar* magie noire rigoletto, jw",br* pax deorum's nevermind,037461,magie noire rigoletto,pax deorum's nevermind
037210,br* bless kellyas lyon,br* sweet moon pucca,037210,,
038453,br* ghattas pyerre,br* lotie sweet caroline,038453,,lotie sweet caroline
037987,gic br* petitgatô's magaiver,br* petitgatô's surya,037987,petitgatô's magaiver,
037763,br* petitgatô's armani,us* noblessa's sarah of petitgatô,037763,petitgatô's armani,
034807,gic br* petitgatô's magaiver,ic br* petitgatô's milenna,034807,petitgatô's magaiver,petitgatô's milenna
043369,"gic es* deshiraz washabi of montjuïc, jw",gic br* montjuïc paloma picasso,043369,de shiraz washabi of montjuïc,montjuïc paloma picasso
037991,br* petitgatô's magno,br* petitgatô's lunna,037991,,petitgatô's lucca
037761,br* petitgatô's kelvin,br* petitgatô's angelinna,037761,petitgatô's kelvin,
,br* ksi cats lord kenzzo,br* ksi cats lady dimitria,,highlandkatz twist and shout,
,br* ghattas alexander,luna flame di parma *br,,highlandkatz twist and shout,
,br* ghattas vaugham,br* heavenly bliss' maria dorotéia,,highlandkatz twist and shout,
,br* rubi demarchi yron,br* rubi demarchi muffin,,highlandkatz twist and shout,
038234,"rw, gc us* da'lind's miguel of highlandkatatz",ch us* highlandkatz toni yur curleone,038234,,
039849,us* highlandkatz twist and shout,bridget from lambs country *ua,039849,highlandkatz twist and shout,
039847,us* highlandkatz twist and shout,bridget from lambs country *ua,039847,highlandkatz twist and shout,
039848,us* highlandkatz twist and shout,bridget from lambs country *ua,039848,highlandkatz twist and shout,
,,,,highlandkatz twist and shout,
039904,ch ua* plusharistocrat calvin,br* tagatos kleo of don zanesco,039904,,
038468,gic se* utblicken's viggen,ic se* nc's funny funny,038468,utblicken's viggen,nc's funny funny
038031,toledo sekret *pl,es* berkano campanilla,038031,,berkano campanilla
,br* lury star franscesco,br* rubi star bela,,highlandkatz twist and shout,
039667,ch it* skysupernova will ragnar,dk* aloa's sweet pea,039667,skysupernova will ragnar,
039675,ch it* skysupernova will ragnar,it* skysupernova zaira,039675,skysupernova will ragnar,
53757," gic vulcano ayacata's dreams *es",gic es*  hayana vibora ,53757,,
53662,ic es* hayana calimero,gic nw es* hayana kumbra,53662,,
039684,de* tekanewa's faa el sharik,br* orion's place clarion,039684,,
036347,sc br* gipsy flower tofu,br* gipsy flower chantilly chocolate,036347,gipsy flower tofu,
038588,br* mahayana sinkar,ch br* patrizzi cleo,038588,,patrizzi cleo
036444,jim de tshyphu *br,br* lia's persian victoria,036444,,
037858,br* mahayana lancelot of tao bast,br* korban miss scandal,037858,,
,catspeople foxy of val santarem,br* gipsy flower alice,,highlandkatz twist and shout,
,br* lury star francesco ,yndira of saint christin *br,,highlandkatz twist and shout,
,,,,highlandkatz twist and shout,
,,,,highlandkatz twist and shout,
038637,ic de* log cabin shags arctic snow,ch valentina iuxta fontem *it,038637,log cabin shags arctic snow,
038346,ic de* log cabin shags arctic snow,cindy golden creek *cz,038346,log cabin shags arctic snow,
038647,venceslao iuxta fontem *it,sally golden creek *cz,038647,,
039363,ru* unicum hulk,ch ru* stallers oh my darling,039363,,
039362,ru* unicum everest,ic j'alena afonya coon *ru,039362,,
039365,ch us* mainelyclassic billy mitchel,it* victorycoon z'takara mainelynx,039365,,
039704,yam of beyrouth *cz,zorinka golden creek *cz,039704,,
038584,br* treveri ocean,br* anges d'argent lorelei,038584,,
039910,ch br* british castle's mco cauê,ch br* gotschalg eterrnal flame,039910,british castle's mco cauê,gotschalg eternal flame
039911,ch br* british castle's mco cauê,ch br* gotschalg eterrnal flame,039911,british castle's mco cauê,gotschalg eternal flame
,br* vales do zagro alasca,br* vales do zagro dandara,,highlandkatz twist and shout,
040524,at* magaskawee's ninety niner,pl* belmicoon kiss of rose,040524,,
038274,us* beaubell's renoir ,ch us* furr-b sweet star,038274,beaubell's renoir ,
039668,ch it* skysupernova will ragnar,dk* aloa's sweet pea,039668,skysupernova will ragnar,
038727,ar* blind love hans,ch ar* blind love becka jensen,038727,,
038856,br* kocka bella it's now or never,br* kocka bella ipanema's girl,038856,,
039851,br* kocka bella bernardo,ic nl* elchakcharan's miss devine,039851,,elchakcharan miss devine
039189,br* betumes armagedon,br* magahara little darling,039189,,
038691,ch nl* sweet cats no doubt,"nw de* calenacat's suzie q, jw",038691,sweet cats no doubt,calenacat's suzie q
040155,ru* your majesty xavier,ch ru* hesticus liana,040155,,
038481,ch ua* daniella mur sultan,ua* daniella mur roxi,038481,,
039621,ch gvidon l'vovich iz alyeninoi skazki *ru,ch zhuravushka iz alyeninoi skazi *ru,039621,,
039840,norton de noble *lv,ru* golden crystal dee lady,039840,,
039841,de* highbend's bambam rubble,ru* golden crystal fanta,039841,,
039839,ic by* tame deity universe,ch by* tame deity valora,039839,,
035425,es* els quatre gats ramon ,br* promenade's lady alana,035425,,
042647,br* yaciretá angel of morning,br* guarnieri marie,042647,,
039315,ch de* belamy's chopard,"de* belamy's hot pursuit, dm",039315,,
039468,"nw, sc br* ghattas blackjack, dvm dsm",br* ghattas devassa,039468,ghattas blackjack,ghattas devassa
038449,"nw, sc br* ghattas blackjack, dvm dsm","nw, sc us* rhamjoge belle-of-the ball",038449,ghattas blackjack,rhamjoge belle-of-the ball
039025,br* ghattas pyerre,br* lotie sweet jane,039025,,lotie sweet jane
039885,gic ca* darlinlildolls ragedy andy,br* promenade's lady rainne,039885,,
037378,br* cat la belle midnight special,br* promenade's miranda priestly,037378,,
036344,ic ar* imagination brian adams,br* british castle's lady zanta,036344,,
039767,ic raymond sky beyrouth *cz,hr* ecliptic zola,039767,,ecliptic zola
039324,br* d'arcoons turion,br* d'arcoons gaya,039324,d'arcoons turion,d'arcoons gaya
039616,rasputin z domu violi *pl,greta cogito *pl,039616,,
039612,rasputin z domu violi *pl,greta cogito *pl,039612,,
037543,gic br* sirijjy impavidum colossus,br* sirijjy guarani Ñandeva,037543,sirijjy impavidum colossus,sirijjy guarani ñandeva
040327,sc br* daruma donmus,br* daruma domnic,040327,daruma dommus,
040275,de* soulstone's phantiel of ghattas,br* ghattas tarcila,040275,,
039846,jack daniels del huescan *br,sc zizi del huescan *br,039846,,
038355,sc br* primo amore tal pai pai,ch br* renaissance mor havanna,038355,,renaissance mor havanna
039441,sc fi* lumikissan hoo moilanen,gic bibinka sweet darling *cz,039441,lumikissan hoo moilanen,
040276,br* spazio fellini renoir,br* ghattas pedra,040276,,ghattas opera
039588,br* ravagnani xtreme 108th,br* ravagnani princess sarah 78th,039588,ravagnani xtreme 108th,ravagnani princess sarah 78th
039153,br* ghattas michael kors,"ch br* ghattas assucena, jw",039153,,ghattas assucena
,,,,highlandkatz twist and shout,
,mur plaisir chopin,yasha della vittoria alata,,highlandkatz twist and shout,
039571,fr* little big horn's inside out,pl* amibial freya,039571,little big horn's inside out,amibial freya
039596,br* ravagnani xtreme 108th,fialka family stars *ru,039596,ravagnani xtreme 108th,
,de* soulstone's phantiel of ghattas,br* ghattas insolence,,highlandkatz twist and shout,
038826,de* justcoons ta rot,sc br* ravagnani diamond black 25th,038826,justcoons ta rot,ravagnani diamond black 25th
040100,br* ghattas alexander,br* ghattas malevola,040100,,
039401,gic br* lumiau sam,ic br* lumiau sweet,039401,lumiau sam,lumiau sweet
038823,de* justcoons ta rot,pt* artsycats sarah vaughan,038823,justcoons ta rot,
040260,"nw, sc br* lumiau lord ozzy, jw dvm",ch br* loyal cats amazing ally,040260,lumiau lord ozzy,loyal cats amazing ally
039597,br* ravagnani xtreme 108th,fialka family stars *ru,039597,ravagnani xtreme 108th,
039574,fr* little big horn's inside out,pl* amibial freya,039574,little big horn's inside out,amibial freya
038235,br* sammaycoon frederico ,ch br* petcoon naomi,038235,sammaycoon frederico,petcoon naomi
039370,ch ru* country gulliver's kupidon extra bel,coctail of love fidelity feline *cz,039370,country gulliver's kupidon extra bel,
039598,br* ravagnani xtreme 108th,fialka family stars *ru,039598,ravagnani xtreme 108th,
038942,ua* plusharistocrat calvin,greta garbo britty diamond *ua,038942,,
038828,br* ravagnani xtreme 108th,de* justcoons just pollyana,038828,ravagnani xtreme 108th,justcoons just pollyana
039049,br* petcoon logan,br* beautiful to live Ágata ,039049,,beautiful to live agata
039366,ch ru* country gulliver's kupidon extra bel,coctail of love fidelity feline *cz,039366,country gulliver's kupidon extra bel,
039908,ch ua* plusharistocrat calvin,greta garbo britty diamond *ua,039908,,
043584,gic br* d'arcoons yuri,hr* felis admiranda umberta,043584,d'arcoons yuri,felis admiranda umberta
039954,br* petcoon logan,br* pecoon safira,039954,,
038138,"nw gic dk* coogan's dangerfield, jw dvm dsm","nw gic no* carrabasset's gioconda, jw dvm dsm",038138,coogan's dangerfield,carrabassett's gioconda
040018,"nw sc es* hispanocoons uriah heep, jw dvm",nw sc it* surayameinecoon tabata,040018,hispanocoons uriah heep,suryamainecoon tabata
039357,ch ru* country gulliver's kupidon extra bel,br* bajacoon Élise,039357,country gulliver's kupidon extra bel,bajacoon Élise 
039854,it* atuttotondo yoghi,br* felicecattuslux amélie,039854,atuttotondo yoghi ,felicecattuslux amélie
039368,ch ru* country gulliver's kupidon extra bel,coctail of love fidelity feline *cz,039368,country gulliver's kupidon extra bel,
039321,br* d'arcoons turion,br* d'arcoons gaya,039321,d'arcoons turion,d'arcoons gaya
039609,rasputin z domu violi *pl,br* d'arcoons waze,039609,,d'arcoons waze
039607,rasputin z domu violi *pl,br* d'arcoons waze,039607,,d'arcoons waze
039608,rasputin z domu violi *pl,br* d'arcoons waze,039608,,d'arcoons waze
039615,rasputin z domu violi *pl,greta cogito *pl,039615,,
039707,br* cat la belle midnight special,br* d'zara Éris,039707,,
038621,ru* velvet queen kenny,kallithea nokas *lt,038621,,
,,,,highlandkatz twist and shout,
038581,ic ar* maele eliot,nw br* segata nina,038581,maele eliot,segata nina
038524,at* mainefield's amadeus,at* mainefield's chloe narcisse,038524,,
038393,toledo sekret *pl,nl* timaracoon precious jewel,038393,,
040286,ugo of mistery angel *be,it* oversize yes pontiac gto,040286,,
,de* soulstone's phantiel of ghattas,br* ghattas tarcila,,highlandkatz twist and shout,
037463,"ic ar* magie noire rigoletto, jw",br* pax deorum's nirvana,037463,magie noire rigoletto,pax deorum's nirvana
039419,sc darius of saint christin *br,ch br* passione sofia,039419,,passione sofia
039420,sc darius of saint christin *br,ch br* passione sofia,039420,,passione sofia
039423,sc darius of saint christin *br,ch br* passione sofia,039423,,passione sofia
039421,sc darius of saint christin *br,ch br* passione sofia,039421,,passione sofia
040019,"nw sc es* hispanocoons uriah heep, jw dvm",nw sc it* surayameinecoon tabata,040019,hispanocoons uriah heep,suryamainecoon tabata
038040,it* arcobaleno bubba of atuttotondo,it* atuttotondo tea,038040,,
039317,ic se* country dream's fireball,"sc dk* red line maxxie, dvm",039317,,
038844,ic no* mydele's jardar,ic nl* fur real fairytale princess !,038844,,
035273,"sc br* triunfo anthony, dvm dsm",us* nascat texas rose,035273,triunfo anthony,
035272,"sc br* triunfo anthony, dvm dsm",us* nascat texas rose,035272,triunfo anthony,
038794,ch de* diamond  beach easy rider ,br* katzecoom uaná,038794,,
036752,ch uy* luciernagas lagunas,ic br* felina folia charlotte olympia,036752,lucienargas lagunas,felina folia charlotte olympia
039422,sc darius of saint christin *br,ch br* passione sofia,039422,,passione sofia
,ceylon vanille royale of tao bast,tracylooe decadence of tao bast,,highlandkatz twist and shout,
,ceylon vanille royale of tao bast,tao bast persefone,,highlandkatz twist and shout,
040158,ru* honney devil like a tiger,de* summerplace bonne bell,040158,,
040033,br* rgorientals carinhoso,br* vales do zagro dandara,040033,,vales do zagro dandara
040159,ch ru* country gulliver's ujin best,ru* country gulliver's beatrissa kiss,040159,,
040160,ch great pride high class of country gulliver's,ru* country gulliver's beatrice kiss,040160,,
038762,br* ghattas tom quartz,gic betsy de saint christin *br,038762,,
039614,rasputin z domu violi *pl,greta cogito *pl,039614,,
039686,de* tekanewa's faa el sharik,br* orion's place clarion,039686,,
042551,br* firenso miracle,br* ghattas guaraná brasil,042551,,
039773,gic se* utblicken's viggen,"nw se* rockringen's pretty ugly, jw",039773,utblicken's viggen,rockringen's pretty ugly
039771,gic se* utblicken's viggen,"nw se* rockringen's pretty ugly, jw",039771,utblicken's viggen,rockringen's pretty ugly
039568,gic at* winerau's o'malley,gic br* l. b. master jazz,039568,winerau's o' malley,l. b. master jazz
038915,"ww'11'12, sc parti wai bon jovi, dsm",parti wai zafira,038915,,
040017,"nw sc es* hispanocoons uriah heep, jw dvm",nw sc it* surayameinecoon tabata,040017,hispanocoons uriah heep,suryamainecoon tabata
038489,br* yaciretá silver nathan,br* yaciretá sweet caroline,038489,yaciretá silver nathan,
039165,br* kamak max,br* albukdann meowlody,039165,kamak max,
039658,givc ru* sharm's world tornado blue,ru* five star's dominicana,039658,,
038631,prince of kudos *br ,br* mainecooncats briza,038631,,
038383,ch de* diamondbeach easy rider,ic br* majesty kingdom's janis,038383,,majesty kingdom's janis
038384,ch de* diamondbeach easy rider,ic br* majesty kingdom janis,038384,,majesty kingdom's janis
,,,,highlandkatz twist and shout,
,,,,highlandkatz twist and shout,
036952,ch de* justcoons texas ranger,nl* timaracoon high line,036952,,
037931,gic at* winerau's o'malley,br* l. b. master tuyra,037931,winerau's o' malley,l. b. master tuyra
,br* bambineggiare bono vox of d'licats ,br* winker lórien,,highlandkatz twist and shout,
040101,br* ghattas alexander,br* ghattas malévola,040101,,
,sc br* ferrkat kaiser ludwig,ch br* lumen vitae naomi,,highlandkatz twist and shout,
040459,"ww'11'12 sc us* parti wai bon jovi, dsm",us* parti wai zafira,040459,,
039968,br* petitgato's charlie,br* petitgato's angelinna,039968,,
174/10/15,cz* washington sky beyrouth,cz* queen of night vingilot,174/10/15,,
158/9/15,gic es* santa marta nike,ar* dreamweaver paprika,158/9/15,,
041076,rasputin z domu violi *pl,br* d'arcoons  wi-fi ,041076,,d'arcoons wi-fi
040907,br* d'arcoons pharaoh,br* villara hanna,040907,d'arcoons pharaoh,villara hanna
042106,ic kayne west of three hill *be,hr* felis admiranda v'bomber girl,042106,,
" 040956",ru* country gulliver's kupidon extra bel,coctail of love fidelity feline *cz," 040956",country gulliver's kupidon extra bel,
041549,big apple krasnyi dar,pl* amibial tonya,041549,,
041548,ru* unicum nosferatu,ru* unicum taina,041548,,
039002,br* yaciretá silver rajj,br* treveri lady olhos d'agua,039002,,
,offspring of saint christin *br,br* milord juliete binoche,,highlandkatz twist and shout,
,offspring of saint christin *br,br* milord juliete binoche,,highlandkatz twist and shout,
,offspring of saint christin *br,br* milord juliete binoche,,highlandkatz twist and shout,
042107,ru* unicum nalim,it* felidream vanita,042107,,
040570,ru* sable klan l'eroe,us* tajhara blues for bluesette,040570,,
038852,"rw gc us* beaubell's champagne charlie, dm",br* kuan yin helena of passione ,038852,,
040412,de* diamondbeach easy rider,br* majesty kingdom's janis,040412,,majesty kingdom's janis
040413,de* diamondbeach easy rider,br* majesty kingdom's janis,040413,,majesty kingdom's janis
041190,br* treveri ocean ,br* luxvitae grenda,041190,,
040188,nefrael zorro,largato isis,040188,,
,ic ru* country gullivers kupidon extra bel,br* bajacoon Élise,,highlandkatz twist and shout,
040454,joy du tresor blanc *fr,br* betunes boneca,040454,,betunes boneca
053361,lv* su meile yukon ,ru* sueno salvage lessy,053361,,
,br*,br*,,highlandkatz twist and shout,
041075,"br* kairosdomos francesco, jw",greta gogita *pl,041075,kairosdomos francesco,
041095,br* d'arcoons google,br* d'arcoons una,041095,d'arcoons google,d'arcoons una
041097,"br* kairosdomos francesco, jw",br* magahara quimera,041097,kairosdomos francesco,magahara quimera
041079,rasputin z domu violi *pl,br* d'arcoons wi-fi,041079,,d'arcoons wi-fi
041078,rasputin z domu violi *pl,br* d'arcoons wi-fi,041078,,d'arcoons wi-fi
038272,us* beaubell's renoir,ch us* furr-b sweet star,038272,beaubell's renoir ,
,joy du tresor blanc *fr,br* meimei coraline,,highlandkatz twist and shout,
,joy du tresor blanc *fr,br* beautiful to live rose red,,highlandkatz twist and shout,
041385,fi* cherrytail's olympus,sophia siberian soul *cz,041385,cherrytail's olympus,
041390,fi* cherrytail's olympus,bibinka sweet darling *cz,041390,cherrytail's olympus,
,de* soulstone's phantiel of ghattas,br* ghattas joana baby,,highlandkatz twist and shout,
,de* soulstone's phantiel of ghattas,gc br* ghattas insolence,,highlandkatz twist and shout,
043634,de* soulstone's phantiel of ghattas,br* ghattas insolence,043634,,ghattas insolence
,wch advokat,ch asterix bulgari,,highlandkatz twist and shout,
041261,ic ar* imagination brian adams,br* british castle's quika,041261,,
038906,"br* british castle's raj, dvm",br* british castle's connie,038906,british castle's raj,
,aliviero ugin unigue,pufey cheeks fillipina,,highlandkatz twist and shout,
041471,quasar your honor,bella isis don zanesco,041471,quasar your honor,bella isis don zanesco
,br* ghattas tom quartz,br* vanlui lolly pops,,highlandkatz twist and shout,
041871,"ww'16 br* lotie charlie brown, jw","gic br* ghattas capitu, jw",041871,,ghattas capitu
041841,"ic br* lotie artrave, jw",ic br* lotie sweet jane,041841,lotie artrave,lotie sweet jane
041145,br* ghattas tom quartz,br* vanlui lolly pops,041145,,vanlui lolly pops
041071,de* justcoons mel bourn,de* justcoons ro mi,041071,,
040888,de* justcoons do mani,br* l. b. master zoé,040888,,l. b. master zoé
040885,de* justcoons texas ranger,br* l. b. master jazz,040885,,l. b. master jazz
040633,br* aruak curl mr magoo,br* aruak curl venus,040633,,
037693,super partes iuxta fontem *it,br* felina folia charlotte olympia,037693,,felina folia charlotte olympia
039814,nl* timaracoon knockout,br* d'arcoons xperia,039814,,d'arcoons xperia
041203,gic it* skysupernova will ragnar,ic it* skysupernova she's latika,041203,skysupernova will ragnar,skysupernova she's latika
042251,br* renaissance mor star shine,br* kaffa sherrard ivy,042251,renaissance mor star shine,
041063,se* angelicdolls rocky boy,es* malattodolls j'dore,041063,,malattodolls j'dore
,kissykat tribute,olympodolls calinda,,highlandkatz twist and shout,
042136,us* furreal dindin,br* muntaz-i-mahal bonita,042136,furreal dindi,
040881,de* justcoons texas ranger,br* l. b. master onix,040881,,l. b. master onix
,br* muntaz-mahal mind crazy son,br* thunderkeys haifa,,highlandkatz twist and shout,
042135,dk* seieros timian,dk* seieros minie the mouse,042135,,
,br* daruma bolt,br* garfielcatshome dolce gabbana,,highlandkatz twist and shout,
041669,br* garfielcatshome fred,br* renaissance margarida,041669,garfielcatshome fred ,renaissance margarida
,br* deabaete valentino,br* deabaete luisa,,highlandkatz twist and shout,
1289/10/13,fr* d'eden lover g'andrew of lofoten,ar* mison lofoten nicole ,1289/10/13,,
040687,us* usa dolls simon of ragburt,br* ragburt precious penelope,040687,,
041342,"ic ru* unicum saffron, jw",sc no* tojo polaris elvira madigan,041342,unicum saffron,tojo polaris elvira madigan
041337,"ic ru* unicum saffron, jw",ru* mainelynx galit,041337,unicum saffron,
040525,"nw, sc br* felinafolia heavy load, jw dvm",br* magni splendor blossom,040525,felina folia heavy load,
,fratelli napoleão of rubistar,kaffasherrard khadija of demarchi go,,highlandkatz twist and shout,
041036,"nw ru* golden crystal nibiru, jw","ic ru* golden crystal kashiri, jw",041036,golden crystal nibiru,golden crystal kashiri
,ch grovewood summer lover,dw mon desire the millennium star,,highlandkatz twist and shout,
,ch grovewood summer lover,dw mon desire the millennium star,,highlandkatz twist and shout,
040821,pl* ragissa poseidon,pl* ragissa iskra,040821,,
040560,pl* ragissa samun,br* dolce vita rags irina,040560,,
040404,"gic br* whisker'n tails flash gordon, jw",polovonka basileus *ru,040404,whiskers'ntails flash gordon,
041308,"gic br* whisker'n tails flash gordon, jw",gic br* cardigans queen of the stone age,041308,whiskers'ntails flash gordon,cardigans queen of the stone age
,tigrinus salomão of dsabre ,nazca nina of dsabre,,highlandkatz twist and shout,
,br* felinafolia petrus haden,br* felinafolia málika aziz,,highlandkatz twist and shout,
041761,dk* coongans heimdall,satisfaction by imagine glamour *cz,041761,coogan's heimdall,
,dk* coongans heimdall,satisfaction by imagine glamour *cz,,highlandkatz twist and shout,
,dk* coongans heimdall,satisfaction by imagine glamour *cz,,highlandkatz twist and shout,
040882,ch de* justcoons texas ranger ,sc br* l. b. master onix,040882,,l. b. master onix
049889,ch de* justcoons do mani,br* l. b. master zoe,049889,,l. b. master zoé
042883,gic br* d'arcoons yuri,ch br* beautiful to live kyra,042883,d'arcoons yuri,beautiful to live kyra
042246,br* yaciretá angel of morning,br* shalom adonai zaira,042246,,shalom adonai zaira
,br* promenade's lord bubble wrap,br* vales do zagro moreninha,,highlandkatz twist and shout,
040909,br* d'arcoons pharao,br* villara hanna,040909,d'arcoons pharaoh,villara hanna
040756,"ca* kanpur cherokee, jw","br* lumiau gaby, jw",040756,kanpur cherokee,lumiau gaby
039810,br* foro romano gustav,br* zornetta brigitte,039810,,
040333,"sc br* british castle's raj, dvm",ch br* british castle's sabrina,040333,british castle's raj,british castle's sabrina
041512,br* promenade's lord queruak,br* promenade's lady harmonia,041512,,promenade's lady harmonia
041513,br* promenade's lord queruak,br* promenade's lady harmonia,041513,,promenade's lady harmonia
041505,br* promenade's lord queruak,br* promenade's lady glory days,041505,,
,br* rio de janeiro thor,br* yaguareté bonnie,,highlandkatz twist and shout,
038204,anne's karl-frederick blue v.wernerwald *de,rose van catterylinum *nl,038204,,
,br* alles blau jäger,br* gipsy flower anneliese,,highlandkatz twist and shout,
041792,bengalivo sky is the limit,nl* praslin cherry,041792,,
042123,br* tigrinos salomão of dsabre,br* tomiferr angel ,042123,,
041340,ic ru* unicum saffron jw,sc no* tojo polaris elvira madigan,041340,unicum saffron,tojo polaris elvira madigan
,gic yamuna's yvan ,ch caramelle anirette *ee,,highlandkatz twist and shout,
042100,l'ange gardiens sun leo,ru* viva vogue capriccio,042100,,
,us* koppiekatz kadillac of kanpur,ca* kanpur twenty four of myanmar,,highlandkatz twist and shout,
040434,at* mainefields hey leonardo,wawanessa of el dorado *at,040434,,
040430,at* mainefields hey leonardo,wawanessa of el dorado *at,040430,,
041330,gic super partes iuxta fontem *it,zorinka golden creek *cz,041330,,
038342,gic super partes iuxta fontem *it,zorinka golden creek *cz,038342,,
039802,ch br*british castle's mco cauê,br*magnisplendor blosson ,039802,british castle's mco cauê,
,volkmam dimitri of demarchi go,br* demarchi go rebecca,,highlandkatz twist and shout,
038635,ic de* log cabin shags arctic snow ,ch valentina iuxta fontem *it,038635,log cabin shags arctic snow,
041542,ic ar* imagination brian adams,ch luna in the cradle of dream *pt,041542,,
,,,,highlandkatz twist and shout,
041422,ch br* renaissance mor star shine,ch br* kaffa sherrard biba,041422,renaissance mor star shine,
,cattage milagro,aquidauana del huescan *br,,highlandkatz twist and shout,
,cattage milagro,aquidauana del huescan *br,,highlandkatz twist and shout,
,lury star francesco ,felinekat lua ,,highlandkatz twist and shout,
041554,de* justcoons ta rot,pl* amibial freya,041554,justcoons ta rot,amibial freya
041171,br* vanlui sugar,br* vanlui stephenie meyer,041171,,vanlui stephenie meyer
041561,de* justcoons ta rot,de* justcoons just pollyana,041561,justcoons ta rot,justcoons just pollyana
,br offspring of saint christin,rubi star dakota,,highlandkatz twist and shout,
,br* ravagnani h montblanc 146th,br* ravagnani jamaica 155th,,highlandkatz twist and shout,
040761,sc ru* your majesty magnifique,vasilisa of kotoffski *ru,040761,,
042028,br* ravagnani h montblanc 146th,br* ravagnani jamaica 155th,042028,ravagnani h montblanc 146th,ravagnani jamaica 155th
,br* petitgatô's ossy,br* promenade's lady pietra,,highlandkatz twist and shout,
040335,"br* british castle's raj, dvm",br* british castle's daphne,040335,british castle's raj,british castle's daphne
